decision_date,entry_date,end_date,entry_price,end_price,return,upper_barrier,lower_barrier,barrier_touched,value_at_barrier_touched,label
2015-09-02,2015-09-03,2015-09-16,16.51265,17.483316,0.0587831753231612,17.16914817784132,15.856151822158683,upper,17.16914817784132,1
2015-09-03,2015-09-04,2015-09-09,16.371317,16.593983,0.013600982743172112,16.934226664908426,15.808407335091578,upper,16.934226664908426,1
2015-09-04,2015-09-08,2015-09-09,16.128651,16.593983,0.028851265986225384,16.683260019747184,15.57404198025282,upper,16.683260019747184,1
2015-09-08,2015-09-09,2015-09-16,16.54465,17.483316,0.05673531927239305,17.120564847062777,15.968735152937226,upper,17.120564847062777,1
2015-09-09,2015-09-10,2015-09-16,16.593983,17.483316,0.05359370321157958,17.167489228707378,16.020476771292625,upper,17.167489228707378,1
2015-09-10,2015-09-11,2015-09-16,16.565317,17.483316,0.05541692923835977,17.138088675227735,15.992545324772264,upper,17.138088675227735,1
2015-09-11,2015-09-14,2015-09-16,16.68265,17.483316,0.04799393381746903,17.25657342325083,16.108726576749167,upper,17.25657342325083,1
2015-09-14,2015-09-15,2015-09-16,16.879316,17.483316,0.03578344051382172,17.461151336438558,16.29748066356144,upper,17.461151336438558,1
2015-09-15,2015-09-16,2015-09-16,16.90465,17.483316,0.03423117307959635,17.45774868325192,16.351551316748083,upper,17.45774868325192,1
2015-09-16,2015-09-17,2015-09-21,17.483316,17.613316,0.007435660374725399,18.064479164152406,16.90215283584759,upper,18.064479164152406,1
2015-09-17,2015-09-18,2015-09-21,17.471316,17.613316,0.008127607559728153,18.045215455979992,16.89741654402001,upper,18.045215455979992,1
2015-09-18,2015-09-21,2015-09-21,17.374649,17.613316,0.013736507713047873,17.90402739418049,16.845270605819515,upper,17.90402739418049,1
2015-09-21,2015-09-22,2015-09-22,17.613316,17.395983,-0.012339130235328769,18.106909413697082,17.11972258630292,lower,17.11972258630292,-1
2015-09-22,2015-09-23,2015-09-28,17.395983,16.561983,-0.04794210249573132,17.829069706262167,16.962896293737835,lower,16.962896293737835,-1
2015-09-23,2015-09-24,2015-09-28,17.403983,16.561983,-0.04837973008822169,17.838356749161253,16.969609250838747,lower,16.969609250838747,-1
2015-09-24,2015-09-25,2015-09-25,17.541316,17.127316,-0.02360142192296165,17.97582380423562,17.106808195764376,lower,17.106808195764376,-1
2015-09-25,2015-09-28,2015-09-28,17.127316,16.561983,-0.033007681997576206,17.452772860413667,16.801859139586334,lower,16.801859139586334,-1
2015-09-28,2015-09-29,2015-09-29,16.561983,16.443317,-0.007164963277646224,16.89353399832511,16.23043200167489,upper,16.89353399832511,1
2015-09-29,2015-09-30,2015-09-30,16.443317,16.559983,0.0070950404957830955,16.77345957934646,16.11317442065354,upper,16.77345957934646,1
2015-09-30,2015-10-01,2015-10-01,16.559983,15.991984,-0.03429949173256993,16.850923158805497,16.269042841194498,lower,16.269042841194498,-1
2015-10-01,2015-10-02,2015-10-02,15.991984,16.50465,0.03205768590063629,16.26775243903209,15.716215560967909,lower,15.716215560967909,-1
2015-10-02,2015-10-05,2015-10-06,16.50465,16.097317,-0.024679893242207575,16.81319934330813,16.196100656691872,lower,16.196100656691872,-1
2015-10-05,2015-10-06,2015-10-06,16.409984,16.097317,-0.019053461599962625,16.712077077734428,16.107890922265575,lower,16.107890922265575,-1
2015-10-06,2015-10-07,2015-10-07,16.097317,15.463985,-0.03934394781440914,16.386415228185832,15.808218771814166,lower,15.808218771814166,-1
2015-10-07,2015-10-08,2015-10-08,15.463985,15.114652,-0.022590102098521157,15.770706560290494,15.157263439709505,lower,15.157263439709505,-1
2015-10-08,2015-10-09,2015-10-09,15.114652,14.712652,-0.02659670894176057,15.421314915923325,14.807989084076675,lower,14.807989084076675,-1
2015-10-09,2015-10-12,2015-10-12,14.712652,14.371986,-0.02315462909066296,15.016937590343336,14.408366409656667,lower,14.408366409656667,-1
2015-10-12,2015-10-13,2015-10-13,14.371986,14.616652,0.017023812853700283,14.667623936444407,14.076348063555592,lower,14.076348063555592,-1
2015-10-13,2015-10-14,2015-10-15,14.616652,14.753985,0.009395653669527052,14.926855521426624,14.306448478573376,lower,14.306448478573376,-1
2015-10-14,2015-10-15,2015-10-15,14.458652,14.753985,0.020426039716565512,14.731535950058753,14.185768049941249,upper,14.731535950058753,1
2015-10-15,2015-10-16,2015-10-16,14.753985,15.133985,0.02575575344559446,15.048176623717286,14.459793376282715,upper,15.048176623717286,1
2015-10-16,2015-10-19,2015-10-20,15.133985,14.201986,-0.06158318512936278,15.456952195516589,14.81101780448341,lower,14.81101780448341,-1
2015-10-19,2015-10-20,2015-10-20,15.206651,14.201986,-0.0660674727130912,15.525709546607928,14.887592453392074,lower,14.887592453392074,-1
2015-10-20,2015-10-21,2015-10-23,14.201986,13.939319,-0.018495089348771393,14.553937023027528,13.850034976972472,lower,13.850034976972472,-1
2015-10-21,2015-10-22,2015-10-22,14.005986,14.114653,0.007758611210949412,14.351599679157893,13.660372320842109,upper,14.351599679157893,1
2015-10-22,2015-10-23,2015-10-27,14.114653,14.023319,-0.006470864002111834,14.4628751289769,13.7664308710231,upper,14.4628751289769,1
2015-10-23,2015-10-26,2015-10-26,13.939319,14.350652,0.02950883038116861,14.280620650640886,13.598017349359113,upper,14.280620650640886,1
2015-10-26,2015-10-27,2015-10-27,14.350652,14.023319,-0.02280962565324554,14.714612590795921,13.986691409204079,lower,13.986691409204079,-1
2015-10-27,2015-10-28,2015-10-30,14.023319,13.79532,-0.01625856189964733,14.382495919263855,13.664142080736147,lower,13.664142080736147,-1
2015-10-28,2015-10-29,2015-10-30,14.197319,13.79532,-0.028315134709588477,14.56361364513358,13.831024354866418,lower,13.831024354866418,-1
2015-10-29,2015-10-30,2015-10-30,14.108653,13.79532,-0.022208569450251563,14.461486015370241,13.755819984629758,lower,13.755819984629758,-1
2015-10-30,2015-11-02,2015-11-02,13.79532,14.252652,0.03315124259531487,14.120485262568224,13.470154737431777,upper,14.120485262568224,1
2015-11-02,2015-11-03,2015-11-03,14.252652,13.889986,-0.02544551007068713,14.61410455431944,13.891199445680561,lower,13.891199445680561,-1
2015-11-03,2015-11-04,2015-11-04,13.889986,15.441985,0.11173510182083699,14.245063144667988,13.534908855332013,upper,14.245063144667988,1
2015-11-04,2015-11-05,2015-11-10,15.441985,14.433319,-0.06531971116407648,15.99464757962347,14.889322420376532,lower,14.889322420376532,-1
2015-11-05,2015-11-06,2015-11-10,15.451318,14.433319,-0.065884282492924,15.997903668094022,14.90473233190598,lower,14.90473233190598,-1
2015-11-06,2015-11-09,2015-11-10,15.490651,14.433319,-0.06825613720172255,16.02884554401078,14.95245645598922,lower,14.95245645598922,-1
2015-11-09,2015-11-10,2015-11-10,15.021985,14.433319,-0.039186964971673295,15.548667862060736,14.495302137939266,lower,14.495302137939266,-1
2015-11-10,2015-11-11,2015-11-13,14.433319,13.812653,-0.04300230598381426,14.95431567967795,13.912322320322046,lower,13.912322320322046,-1
2015-11-11,2015-11-12,2015-11-13,14.605319,13.812653,-0.05427241952058703,15.132530751400422,14.078107248599578,lower,14.078107248599578,-1
2015-11-12,2015-11-13,2015-11-18,14.195986,14.737985,0.038179736159221385,14.712116672729536,13.679855327270463,upper,14.712116672729536,1
2015-11-13,2015-11-16,2015-11-16,13.812653,14.287319,0.034364578622224196,14.312722300208977,13.31258369979102,upper,14.312722300208977,1
2015-11-16,2015-11-17,2015-11-19,14.287319,14.786652,0.034949384135680044,14.81838607925381,13.756251920746191,upper,14.81838607925381,1
2015-11-17,2015-11-18,2015-11-18,14.266652,14.737985,0.033037393776759925,14.752109114503188,13.781194885496811,upper,14.752109114503188,1
2015-11-18,2015-11-19,2015-11-25,14.737985,15.309318,0.0387660185568108,15.247625086154853,14.228344913845149,upper,15.247625086154853,1
2015-11-19,2015-11-20,2015-11-20,14.786652,14.667319,-0.00807031909589806,15.297719908812642,14.275584091187358,lower,14.275584091187358,-1
2015-11-20,2015-11-23,2015-11-25,14.667319,15.309318,0.043770712289001035,15.172974735029877,14.161663264970125,upper,15.172974735029877,1
2015-11-23,2015-11-24,2015-11-25,14.516652,15.309318,0.054603912803034664,15.010440092650825,14.022863907349175,upper,15.010440092650825,1
2015-11-24,2015-11-25,2015-11-25,14.549985,15.309318,0.05218788885349365,15.038083498060045,14.061886501939954,upper,15.038083498060045,1
2015-11-25,2015-11-27,2015-12-01,15.309318,15.812651,0.032877558621487994,15.849837097532024,14.768798902467973,upper,15.849837097532024,1
2015-11-27,2015-11-30,2015-12-09,15.440651,14.967985,-0.030611792210056443,15.984593344538796,14.896708655461206,lower,14.896708655461206,-1
2015-11-30,2015-12-01,2015-12-02,15.350651,15.465985,0.007513296993072197,15.884040138122172,14.817261861877826,upper,15.884040138122172,1
2015-12-01,2015-12-02,2015-12-04,15.812651,15.358651,-0.028711188275767335,16.36020295269479,15.265099047305211,lower,15.265099047305211,-1
2015-12-02,2015-12-03,2015-12-09,15.465985,14.967985,-0.03219969500810969,15.999082268501327,14.932887731498674,lower,14.932887731498674,-1
2015-12-03,2015-12-04,2015-12-07,15.513984,15.408651,-0.0067895519294076815,15.883826851648598,15.144141148351405,lower,15.144141148351405,-1
2015-12-04,2015-12-07,2015-12-08,15.358651,15.114652,-0.015886746824314228,15.726564800168765,14.990737199831235,lower,14.990737199831235,-1
2015-12-07,2015-12-08,2015-12-08,15.408651,15.114652,-0.01908012583320897,15.77783253243222,15.03946946756778,lower,15.03946946756778,-1
2015-12-08,2015-12-09,2015-12-09,15.114652,14.967985,-0.009703630622788999,15.467410031715644,14.761893968284355,lower,14.761893968284355,-1
2015-12-09,2015-12-10,2015-12-11,14.967985,14.467986,-0.033404563139260275,15.290681229727705,14.645288770272296,lower,14.645288770272296,-1
2015-12-10,2015-12-11,2015-12-11,15.137985,14.467986,-0.044259457252732164,15.464147530068026,14.811822469931975,lower,14.811822469931975,-1
2015-12-11,2015-12-14,2015-12-15,14.467986,14.739319,0.018754026994496697,14.800664823755383,14.135307176244616,upper,14.800664823755383,1
2015-12-14,2015-12-15,2015-12-16,14.571985,15.633984,0.07287950131708207,14.893125017724667,14.25084498227533,upper,14.893125017724667,1
2015-12-15,2015-12-16,2015-12-16,14.739319,15.633984,0.060699208694784325,15.047118679132025,14.431519320867977,upper,15.047118679132025,1
2015-12-16,2015-12-17,2015-12-23,15.633984,15.313318,-0.020510830764570262,16.01954309200436,15.248424907995645,lower,15.248424907995645,-1
2015-12-17,2015-12-18,2015-12-28,15.559318,15.263318,-0.01902397007375255,15.930001550394186,15.18863444960581,lower,15.18863444960581,-1
2015-12-18,2015-12-21,2015-12-22,15.363985,15.329985,-0.002212967534139022,15.733875333063345,14.994094666936654,upper,15.733875333063345,1
2015-12-21,2015-12-22,2015-12-28,15.503984,15.263318,-0.015522848836789364,15.876021605813818,15.131946394186182,lower,15.131946394186182,-1
2015-12-22,2015-12-23,2015-12-29,15.329985,15.812651,0.03148509277732496,15.698287166195806,14.961682833804195,upper,15.698287166195806,1
2015-12-23,2015-12-24,2015-12-29,15.313318,15.812651,0.03260776012096137,15.681481934713693,14.945154065286308,upper,15.681481934713693,1
2015-12-24,2015-12-28,2015-12-28,15.371318,15.263318,-0.007026072845542622,15.695097764702286,15.047538235297713,lower,15.047538235297713,-1
2015-12-28,2015-12-29,2015-12-29,15.263318,15.812651,0.035990405231680345,15.584372818797327,14.942263181202673,upper,15.584372818797327,1
2015-12-29,2015-12-30,2015-12-30,15.812651,15.872651,0.0037944301686035262,16.16829740850733,15.457004591492675,upper,16.16829740850733,1
2015-12-30,2015-12-31,2015-12-31,15.872651,16.000651,0.008064185371429252,16.21377878640164,15.531523213598359,upper,16.21377878640164,1
2015-12-31,2016-01-04,2016-01-04,16.000651,14.893985,-0.06916381089744414,16.334893702528902,15.666408297471103,lower,15.666408297471103,-1
2016-01-04,2016-01-05,2016-01-06,14.893985,14.602652,-0.019560446717248596,15.284758484890117,14.503211515109884,lower,14.503211515109884,-1
2016-01-05,2016-01-06,2016-01-06,14.895318,14.602652,-0.01964818743715299,15.285066633734324,14.505569366265673,lower,14.505569366265673,-1
2016-01-06,2016-01-07,2016-01-08,14.602652,14.066653,-0.036705592929284374,14.98903844224981,14.216265557750193,lower,14.216265557750193,-1
2016-01-07,2016-01-08,2016-01-11,14.376652,13.856653,-0.03616968679495061,14.755507470155568,13.997796529844432,lower,13.997796529844432,-1
2016-01-08,2016-01-11,2016-01-11,14.066653,13.856653,-0.014928924457011973,14.44170127264768,13.691604727352322,lower,13.691604727352322,-1
2016-01-11,2016-01-12,2016-01-12,13.856653,13.997986,0.01019964922265135,14.22492689023412,13.48837910976588,upper,14.22492689023412,1
2016-01-12,2016-01-13,2016-01-13,13.997986,13.353987,-0.04600654694182428,14.347736377154463,13.648235622845535,lower,13.648235622845535,-1
2016-01-13,2016-01-14,2016-01-14,13.353987,13.74532,0.02930458147068733,13.711802259561587,12.996171740438413,lower,12.996171740438413,-1
2016-01-14,2016-01-15,2016-01-15,13.74532,13.665986,-0.005771709934726827,14.124974581306049,13.36566541869395,lower,13.36566541869395,-1
2016-01-15,2016-01-19,2016-01-19,13.665986,13.647986,-0.0013171387706676036,13.982752844683517,13.349219155316483,upper,13.982752844683517,1
2016-01-19,2016-01-20,2016-01-20,13.647986,13.246653,-0.029406023716612786,13.964690323449135,13.331281676550864,lower,13.331281676550864,-1
2016-01-20,2016-01-21,2016-01-22,13.246653,13.50332,0.01937598878750732,13.56119509090854,12.93211090909146,upper,13.56119509090854,1
2016-01-21,2016-01-22,2016-01-22,13.33132,13.50332,0.012901948194177365,13.64666969318855,13.015970306811449,upper,13.64666969318855,1
2016-01-22,2016-01-25,2016-01-25,13.50332,13.091987,-0.030461619809054426,13.828119175921193,13.178520824078808,lower,13.178520824078808,-1
2016-01-25,2016-01-26,2016-01-26,13.091987,12.903987,-0.014359928710592123,13.414373819722115,12.769600180277884,lower,12.769600180277884,-1
2016-01-26,2016-01-27,2016-01-27,12.903987,12.537987,-0.02836332677644525,13.220400264258783,12.587573735741218,lower,12.587573735741218,-1
2016-01-27,2016-01-28,2016-01-28,12.537987,12.646654,0.008667021269044266,12.850405062897057,12.225568937102944,lower,12.225568937102944,-1
2016-01-28,2016-01-29,2016-02-01,12.646654,13.12932,0.038165510023441776,12.937093143858522,12.356214856141477,lower,12.356214856141477,-1
2016-01-29,2016-02-01,2016-02-01,12.746654,13.12932,0.03002089803331921,13.041377431362125,12.451930568637872,lower,12.451930568637872,-1
2016-02-01,2016-02-02,2016-02-02,13.12932,12.185321,-0.07190006793954293,13.45144638516422,12.80719361483578,lower,12.80719361483578,-1
2016-02-02,2016-02-03,2016-02-03,12.185321,11.565322,-0.050880809787448356,12.488612064262998,11.882029935737002,lower,11.882029935737002,-1
2016-02-03,2016-02-04,2016-02-04,11.565322,11.688655,0.010664035121547033,11.870645567254606,11.259998432745393,lower,11.259998432745393,-1
2016-02-04,2016-02-05,2016-02-05,11.688655,10.839989,-0.07260595851276314,12.002129405656484,11.375180594343519,lower,11.375180594343519,-1
2016-02-05,2016-02-08,2016-02-08,10.839989,9.86599,-0.08985239745169477,11.167177347197523,10.512800652802476,lower,10.512800652802476,-1
2016-02-08,2016-02-09,2016-02-09,9.86599,9.883323,0.0017568434591967667,10.207990122328036,9.523989877671962,lower,9.523989877671962,-1
2016-02-09,2016-02-10,2016-02-10,9.883323,9.57799,-0.03089375911320524,10.228415431093195,9.538230568906805,lower,9.538230568906805,-1
2016-02-10,2016-02-11,2016-02-11,9.57799,10.031323,0.04733070299718424,9.9083407442759,9.2476392557241,upper,9.9083407442759,1
2016-02-11,2016-02-12,2016-02-12,10.031323,10.069323,0.0037881344265357875,10.400183445317973,9.662462554682028,lower,9.662462554682028,-1
2016-02-12,2016-02-16,2016-02-16,10.069323,10.344656,0.027343744956835708,10.42810245319562,9.71054354680438,upper,10.42810245319562,1
2016-02-16,2016-02-17,2016-02-17,10.344656,11.245322,0.08706582413180286,10.72557732848035,9.963734671519651,upper,10.72557732848035,1
2016-02-17,2016-02-18,2016-02-22,11.245322,11.849321,0.05371113428321572,11.729879638907715,10.760764361092285,upper,11.729879638907715,1
2016-02-18,2016-02-19,2016-02-22,11.117989,11.849321,0.06577916204090507,11.594086119610196,10.641891880389805,upper,11.594086119610196,1
2016-02-19,2016-02-22,2016-02-22,11.105322,11.849321,0.0669948156388442,11.579780233815898,10.6308637661841,upper,11.579780233815898,1
2016-02-22,2016-02-23,2016-02-24,11.849321,11.933321,0.007089013792435839,12.39127022879213,11.307371771207869,lower,11.307371771207869,-1
2016-02-23,2016-02-24,2016-02-24,11.813988,11.933321,0.010100992145920518,12.349858349176616,11.278117650823386,lower,11.278117650823386,-1
2016-02-24,2016-02-25,2016-02-25,11.933321,12.495321,0.047095020740664,12.475077157228842,11.391564842771157,upper,12.475077157228842,1
2016-02-25,2016-02-26,2016-02-29,12.495321,12.795321,0.024008987044030233,13.07384170650072,11.91680029349928,upper,13.07384170650072,1
2016-02-26,2016-02-29,2016-03-02,12.689321,12.555987,-0.01050757562205256,13.277917637762865,12.100724362237132,lower,12.100724362237132,-1
2016-02-29,2016-03-01,2016-03-01,12.795321,12.423321,-0.029073127590937334,13.388879289808784,12.201762710191213,lower,12.201762710191213,-1
2016-03-01,2016-03-02,2016-03-03,12.423321,13.04932,0.05038902238781403,12.999015917280339,11.84762608271966,upper,12.999015917280339,1
2016-03-02,2016-03-03,2016-03-03,12.555987,13.04932,0.03929065871125861,13.10017065047118,12.011803349528822,upper,13.10017065047118,1
2016-03-03,2016-03-04,2016-03-04,13.04932,13.402653,0.02707673656558357,13.599755005704813,12.498884994295189,upper,13.599755005704813,1
2016-03-04,2016-03-07,2016-03-07,13.402653,13.685986,0.02114006831334057,13.971154430535908,12.834151569464094,upper,13.971154430535908,1
2016-03-07,2016-03-08,2016-03-10,13.685986,13.678653,-0.0005358035584720857,14.20639601590669,13.165575984093307,upper,14.20639601590669,1
2016-03-08,2016-03-09,2016-03-09,13.506653,13.914653,0.030207335599722558,13.915043367259939,13.098262632740063,upper,13.915043367259939,1
2016-03-09,2016-03-10,2016-03-10,13.914653,13.678653,-0.016960537930769733,14.334703534402745,13.494602465597255,lower,13.494602465597255,-1
2016-03-10,2016-03-11,2016-03-14,13.678653,14.343319,0.04859148046229396,14.07739650040022,13.279909499599784,upper,14.07739650040022,1
2016-03-11,2016-03-14,2016-03-14,13.833319,14.343319,0.03686750807958667,14.22576556073022,13.440872439269778,upper,14.22576556073022,1
2016-03-14,2016-03-15,2016-03-16,14.343319,14.795319,0.031512929469113805,14.752806355064045,13.933831644935953,upper,14.752806355064045,1
2016-03-15,2016-03-16,2016-03-17,14.555985,15.091985,0.03682334105180787,14.970475976945858,14.141494023054143,upper,14.970475976945858,1
2016-03-16,2016-03-17,2016-03-17,14.795319,15.091985,0.020051341914290602,15.140343367512939,14.450294632487058,upper,15.140343367512939,1
2016-03-17,2016-03-18,2016-03-18,15.091985,15.515984,0.028094316287751428,15.432536491834453,14.751433508165544,upper,15.432536491834453,1
2016-03-18,2016-03-21,2016-03-21,15.515984,15.887984,0.02397527607659301,15.863033796202531,15.168934203797468,upper,15.863033796202531,1
2016-03-21,2016-03-22,2016-03-22,15.887984,15.615984,-0.01711985611264464,16.192300248062885,15.583667751937115,lower,15.583667751937115,-1
2016-03-22,2016-03-23,2016-03-23,15.615984,14.838652,-0.04977797108398673,15.929684435078958,15.302283564921039,lower,15.302283564921039,-1
2016-03-23,2016-03-24,2016-03-24,14.838652,15.183318,0.02322758158894758,15.204809115426892,14.472494884573107,lower,14.472494884573107,-1
2016-03-24,2016-03-28,2016-03-28,15.183318,15.350651,0.011020845377802091,15.538527929062186,14.828108070937812,upper,15.538527929062186,1
2016-03-28,2016-03-29,2016-03-31,15.350651,15.317985,-0.0021279879270266113,15.709256504273245,14.992045495726753,upper,15.709256504273245,1
2016-03-29,2016-03-30,2016-03-31,15.341985,15.317985,-0.0015643347324351532,15.702143522009722,14.981826477990277,upper,15.702143522009722,1
2016-03-30,2016-03-31,2016-03-31,15.125985,15.317985,0.01269338823223745,15.464766944212437,14.787203055787561,upper,15.464766944212437,1
2016-03-31,2016-04-01,2016-04-01,15.317985,15.839317,0.034033980317907296,15.66117640321988,14.97479359678012,upper,15.66117640321988,1
2016-04-01,2016-04-04,2016-04-04,15.839317,16.465984,0.03956401655450165,16.18895437302889,15.489679626971112,upper,16.18895437302889,1
2016-04-04,2016-04-05,2016-04-05,16.465984,17.031316,0.03433332620753193,16.84057971640102,16.091388283598977,lower,16.091388283598977,-1
2016-04-05,2016-04-06,2016-04-06,17.031316,17.694649,0.03894784172873065,17.427417306467486,16.635214693532514,upper,17.427417306467486,1
2016-04-06,2016-04-07,2016-04-07,17.694649,17.14665,-0.030969758145527344,18.106945875426636,17.28235212457336,lower,17.28235212457336,-1
2016-04-07,2016-04-08,2016-04-08,17.14665,16.671317,-0.02772162492381909,17.57522891712119,16.71807108287881,lower,16.71807108287881,-1
2016-04-08,2016-04-11,2016-04-11,16.671317,16.661317,-0.0005998326346981472,17.1002516101534,16.242382389846597,upper,17.1002516101534,1
2016-04-11,2016-04-12,2016-04-14,16.661317,16.79065,0.0077624715981335106,17.09185961119998,16.23077438880002,upper,17.09185961119998,1
2016-04-12,2016-04-13,2016-04-13,16.521317,16.96865,0.027076110215668667,16.939465817654792,16.103168182345208,upper,16.939465817654792,1
2016-04-13,2016-04-14,2016-04-19,16.96865,16.491317,-0.028130287323976953,17.403808549697683,16.533491450302318,lower,16.533491450302318,-1
2016-04-14,2016-04-15,2016-04-19,16.79065,16.491317,-0.017827362252205884,17.22527298206422,16.35602701793578,lower,16.35602701793578,-1
2016-04-15,2016-04-18,2016-04-19,16.967316,16.491317,-0.028053877230788983,17.40358928982461,16.53104271017539,lower,16.53104271017539,-1
2016-04-18,2016-04-19,2016-04-19,16.925316,16.491317,-0.025642002784467956,17.352615875552946,16.498016124447048,lower,16.498016124447048,-1
2016-04-19,2016-04-20,2016-04-22,16.491317,16.91665,0.02579133006781702,16.91485220197143,16.06778179802857,upper,16.91485220197143,1
2016-04-20,2016-04-21,2016-04-25,16.66465,16.787983,0.007400875505936146,17.08677049202684,16.242529507973163,upper,17.08677049202684,1
2016-04-21,2016-04-22,2016-04-22,16.55265,16.91665,0.021990436576620708,16.920019219050616,16.185280780949387,upper,16.920019219050616,1
2016-04-22,2016-04-25,2016-04-28,16.91665,16.513983,-0.02380299882068855,17.291256808464865,16.542043191535136,lower,16.542043191535136,-1
2016-04-25,2016-04-26,2016-04-29,16.787983,16.050651,-0.043920225556578305,17.162316744874783,16.413649255125218,lower,16.413649255125218,-1
2016-04-26,2016-04-27,2016-04-28,16.915983,16.513983,-0.023764507211907284,17.29271453159615,16.53925146840385,lower,16.53925146840385,-1
2016-04-27,2016-04-28,2016-04-29,16.76465,16.050651,-0.042589556000274455,17.134585095847115,16.394714904152885,lower,16.394714904152885,-1
2016-04-28,2016-04-29,2016-04-29,16.513983,16.050651,-0.028056950282678697,16.88467468311559,16.143291316884408,lower,16.143291316884408,-1
2016-04-29,2016-05-02,2016-05-02,16.050651,16.119984,0.004319637876370268,16.40968525110695,15.691616748893045,lower,15.691616748893045,-1
2016-05-02,2016-05-03,2016-05-03,16.119984,15.487985,-0.039205932214324696,16.449963293130363,15.790004706869633,lower,15.790004706869633,-1
2016-05-03,2016-05-04,2016-05-04,15.487985,14.837318,-0.04201108149317037,15.804249768215517,15.171720231784485,lower,15.171720231784485,-1
2016-05-04,2016-05-05,2016-05-05,14.837318,14.101986,-0.04955963065562116,15.124293265409314,14.550342734590687,lower,14.550342734590687,-1
2016-05-05,2016-05-06,2016-05-06,14.101986,14.328652,0.016073338889997468,14.396163178561023,13.807808821438975,upper,14.396163178561023,1
2016-05-06,2016-05-09,2016-05-09,14.328652,13.927986,-0.02796257456737726,14.63164346048872,14.025660539511282,lower,14.025660539511282,-1
2016-05-09,2016-05-10,2016-05-11,13.927986,13.930653,0.000191484971337483,14.228393262618926,13.627578737381075,upper,14.228393262618926,1
2016-05-10,2016-05-11,2016-05-11,13.912653,13.930653,0.0012937863109213537,14.213660537122626,13.611645462877373,upper,14.213660537122626,1
2016-05-11,2016-05-12,2016-05-12,13.930653,13.818653,-0.008039824120233281,14.21108533875878,13.65022066124122,lower,13.65022066124122,-1
2016-05-12,2016-05-13,2016-05-16,13.818653,13.885986,0.004872616744917281,14.096856703736602,13.540449296263395,upper,14.096856703736602,1
2016-05-13,2016-05-16,2016-05-16,13.840653,13.885986,0.003275351242459527,14.114154413556186,13.567151586443813,upper,14.114154413556186,1
2016-05-16,2016-05-17,2016-05-17,13.885986,13.643986,-0.017427642516707195,14.162544120453717,13.609427879546283,lower,13.609427879546283,-1
2016-05-17,2016-05-18,2016-05-18,13.643986,14.077986,0.03180888634743537,13.91212148252098,13.375850517479021,upper,13.91212148252098,1
2016-05-18,2016-05-19,2016-05-19,14.077986,14.347319,0.019131500770067634,14.37768012045266,13.778291879547337,upper,14.37768012045266,1
2016-05-19,2016-05-20,2016-05-20,14.347319,14.685319,0.023558408368838747,14.66509654146085,14.029541458539152,upper,14.66509654146085,1
2016-05-20,2016-05-23,2016-05-24,14.685319,14.527319,-0.010759044457937855,15.012199722787871,14.358438277212128,lower,14.358438277212128,-1
2016-05-23,2016-05-24,2016-05-25,14.414652,14.638652,0.01553974386617174,14.73769152661482,14.09161247338518,upper,14.73769152661482,1
2016-05-24,2016-05-25,2016-05-26,14.527319,15.007985,0.03308704104315458,14.852981945480629,14.20165605451937,upper,14.852981945480629,1
2016-05-25,2016-05-26,2016-05-26,14.638652,15.007985,0.02522998702339527,14.970379055933238,14.306924944066761,upper,14.970379055933238,1
2016-05-26,2016-05-27,2016-06-01,15.007985,14.637319,-0.024697919141043915,15.36267811779002,14.653291882209981,lower,14.653291882209981,-1
2016-05-27,2016-05-31,2016-06-01,14.869318,14.637319,-0.015602531333313342,15.211504652041308,14.527131347958692,lower,14.527131347958692,-1
2016-05-31,2016-06-01,2016-06-01,14.881985,14.637319,-0.016440414366766295,15.223726672958897,14.540243327041104,lower,14.540243327041104,-1
2016-06-01,2016-06-02,2016-06-07,14.637319,15.489318,0.05820731241834663,14.954050369604813,14.320587630395185,upper,14.954050369604813,1
2016-06-02,2016-06-03,2016-06-07,14.597319,15.489318,0.06110704301248744,14.88277204628224,14.311865953717762,upper,14.88277204628224,1
2016-06-03,2016-06-06,2016-06-06,14.599319,14.711985,0.007717209275309405,14.830127179262439,14.36851082073756,lower,14.36851082073756,-1
2016-06-06,2016-06-07,2016-06-07,14.711985,15.489318,0.05283671781883957,14.940340336471758,14.483629663528244,upper,14.940340336471758,1
2016-06-07,2016-06-08,2016-06-08,15.489318,15.701318,0.0136868518032879,15.765235630081179,15.213400369918823,upper,15.765235630081179,1
2016-06-08,2016-06-09,2016-06-09,15.701318,15.290651,-0.026154938075899112,15.981319427739102,15.421316572260897,lower,15.421316572260897,-1
2016-06-09,2016-06-10,2016-06-10,15.290651,14.585985,-0.046084761204738735,15.584734570024585,14.996567429975414,lower,14.996567429975414,-1
2016-06-10,2016-06-13,2016-06-13,14.585985,14.524652,-0.0042049268527289164,14.91012990934805,14.261840090651951,upper,14.91012990934805,1
2016-06-13,2016-06-14,2016-06-14,14.524652,14.330652,-0.013356602278663823,14.84825070495243,14.20105329504757,lower,14.20105329504757,-1
2016-06-14,2016-06-15,2016-06-15,14.330652,14.513319,0.012746593804664197,14.653998676634894,14.007305323365106,upper,14.653998676634894,1
2016-06-15,2016-06-16,2016-06-20,14.513319,14.646652,0.00918694063018944,14.835729290980776,14.190908709019222,upper,14.835729290980776,1
2016-06-16,2016-06-17,2016-06-20,14.528652,14.646652,0.008121882195264938,14.836365858234396,14.2209381417656,upper,14.836365858234396,1
