time,open,high,low,close,Volume,Histogram,MACD,Signal,K,D,Turnover (Cr),10 MA Turnover,Turnover / 10MA (X)
1367847000,3.75933,3.977329,3.699996,3.966663,65592080.00000001,0.039409001274492705,0.27359791358962315,0.23418891231513045,35.13455833552631,34.1208423972912,26.018167682904004,19.08325769916823,1.363402836824765
1367933400,4.133329,4.157996,3.674663,3.700662,149918414.00000003,0.027085015005395396,0.2680451810718747,0.2409601660664793,30.599779446001502,32.72590053795154,55.47973777900682,22.72470737335013,2.4413840348971614
1368019800,3.833329,3.879996,3.713997,3.719096,101547986,0.01692036490079918,0.26211062219247827,0.2451902572916791,31.58375791342157,32.43936523164982,37.766670854065595,25.17501126124305,1.5001650033899852
1368106200,4.674662,5.051328,4.245996,4.626661,429075069.00000006,0.0653456909392055,0.326872370965686,0.2615266800264805,43.07771847167969,35.087085277034284,198.51848878146095,43.572832615971166,4.556015224695217
1368192600,4.643328,5.399995,4.616662,5.117596,376296856,0.12121825401351699,0.4130494975433767,0.29183124352985973,53.72363955092841,42.795038645343254,192.5735285078176,60.97550127476973,3.1582114862826085
1368451800,5.399329,5.866661,5.276728,5.853327,336252576,0.194175696814669,0.534550864548196,0.340375167733527,55.98895643194625,50.930104818184816,196.8196281920352,78.65643614294854,2.50226984393673
1368538200,6.281327,6.47466,5.409994,5.549328,557459117.0000001,0.207221356239501,0.5994018630329032,0.3921805067934022,66.84583532839471,58.85281043708979,309.35234868233766,106.6092907566062,2.901739111918519
1368624600,5.453328,5.791994,5.207328,5.656128,253180813.00000003,0.20777552859539117,0.6518999175376412,0.44412438894225004,77.84280938537462,66.89253371523853,143.2023085472064,119.46816968227526,1.1986649576037862
1368711000,6.313327,6.333327,5.910661,6.149861,324210324,0.22469082588178846,0.7249879212944856,0.5002970954126972,77.22981491339891,73.97281987572275,199.38484273649638,137.75503647249292,1.4473869547144274
1368797400,6.166661,6.295987,5.833327,6.099994,285127004.99999994,0.21577083357826077,0.7700106373855231,0.5542398038072623,72.63863461219088,75.90375297032146,173.92730197379697,153.30430237371277,1.134523293089395
1369056600,6.074661,6.166661,5.908661,5.995994,125225105,0.1871789560375221,0.7882134988541649,0.6010345428166428,60.93728649640572,70.2685786739985,75.084897822937,158.21097538771605,0.4745871621038423
1369143000,5.899994,5.999328,5.685335,5.839327,135026564.99999997,0.14396825180086648,0.7809948575677259,0.6370266057668594,50.6855344155471,61.420485174714564,78.84642667217548,160.54764427703293,0.4911092095261271
1369229400,5.757994,6.063995,5.699994,5.815995,128606783,0.10204092216082616,0.7645777584678921,0.662536836307066,38.70458189114714,50.10913426769998,74.79764068940851,164.25074126056722,0.4553869292483107
1369315800,5.65366,6.20066,5.536661,6.181994,180664049.99999997,0.08772950972563909,0.7721987234641148,0.6844692137384757,34.86721979260566,41.41911203309996,111.68640731157,155.56753311357812,0.7179287675020789
1369402200,6.173328,6.529993,6.133327,6.471994,241863166.00000003,0.08642741514257335,0.7925034826666923,0.706076067524119,36.99488001269164,36.85556056548147,156.5336959173004,151.9635498545264,1.0300739622570607
1369747800,6.769993,7.383326,6.68666,7.355593,295377655,0.1310326827694248,0.8698669209859,0.7388342382164752,48.217375227981336,40.02649167775953,217.2677811474415,154.00836515006705,1.4107531167916363
1369834200,7.569992,7.659992,6.599993,6.97526,376492695.99999994,0.12111367636673864,0.8902263336748986,0.7691126573081599,55.557758446175285,46.92333789561607,262.6134442700959,149.33447470884283,1.758558730541711
1369920600,6.830661,7.302659,6.74666,6.99666,242108567,0.10290150099031459,0.8977395335460532,0.7948380325557386,63.8319619835579,55.86903188590483,169.395132638622,151.9537571179844,1.114780811290472
1370007000,7.083992,7.095993,6.515327,6.517326,227579176.99999997,0.048255832884293026,0.8551578236611048,0.8069019907768118,51.65930646695822,57.01634229889712,148.32076873207018,146.8473497175418,1.010033677947627
1370266200,6.507993,6.507993,5.883327,6.17266,287152367.00000006,-0.017876814064087143,0.7845559731967029,0.80243278726079,35.74086067067095,50.410709707062345,177.249392968622,147.1795588170243,1.2043071360811792
1370352600,6.183327,6.427994,6.160001,6.32266,132840837.00000003,-0.056133320813657184,0.7322661362437186,0.7883994570573758,19.971404504720255,35.79052388078313,83.99074464664201,148.0701434993948,0.5672361940203382
1370439000,6.243994,6.531319,5.940661,6.357994,183371133,-0.0821019106840778,0.6857720687022786,0.7678739793863564,16.80648033435199,24.172915169914386,116.58725633872021,151.8442264660493,0.7678082930916563
1370525400,6.349994,6.617993,6.34066,6.489994,142716232,-0.09265123076653381,0.6520599409281891,0.7447111716947229,17.402264059656375,18.060049632909532,92.62274893826081,153.6267372909345,0.6029077397045421
1370611800,6.533327,6.859992,6.44666,6.802659,160758445.00000003,-0.08124224934618873,0.643158360011987,0.7244006093581757,32.104985911856076,22.10457676862147,109.35848827052553,153.39394538683004,0.7129257155146799
1370871000,6.595326,6.83466,6.571327,6.669993,138513363,-0.08490312413109047,0.6182717041943127,0.7031748283254031,41.789051995851686,30.432100655788037,92.3883161616459,146.97940741126462,0.6285800017082201
1370957400,6.545326,6.578659,6.269994,6.297994,110940694.99999999,-0.11289774526871843,0.5620526467395051,0.6749503920082235,39.43605815877862,37.77669868882879,69.870383146583,132.23966761117873,0.5283617571697268
1371043800,6.453327,6.69866,6.383327,6.515327,137962982,-0.11680965464695303,0.5289383236995322,0.6457479783464852,42.05673738293858,41.09394917918962,89.8873941625114,114.9670626004203,0.7818534467991425
1371130200,6.599993,6.61866,6.341334,6.545326,89476963.99999999,-0.1171109035028397,0.49935934896793555,0.6164702524707752,41.406112072148794,40.96630253795532,58.56558988702639,103.88410832526071,0.563758892781346
1371216600,6.66666,6.83466,6.621993,6.68666,98511428,-0.10776120929129984,0.48176874085665045,0.5895299501479503,38.77105970181773,40.744636385635026,65.87124251504801,95.63915570355852,0.6887476372043829
1371475800,6.90666,6.983326,6.74666,6.813327,106134721,-0.09354302143652693,0.4726011733522917,0.5661441947888186,49.07268435114344,43.083285375036645,72.3130560226767,85.14552200896398,0.8492878347150623
1371562200,6.783327,6.931993,6.613327,6.89266,132053577,-0.07982623881784312,0.46636139626651474,0.5461876350843579,67.67398725466268,51.83924376920794,91.02004080448201,85.84845162474798,1.0602409138645803
1371648600,6.803993,7.111326,6.800659,6.978659,128831138,-0.06653543500562453,0.4630183413273272,0.5295537763329518,80.27272216708718,65.67313125763108,89.90685806839421,83.18041179771538,1.0808657486216435
1371735000,6.976659,7.141993,6.629993,6.709993,151668496,-0.07669059637734477,0.43369053086127085,0.5103811272386156,76.687705024983,74.87813814891094,101.7694546480528,84.09508236869458,1.2101712939868374
1371821400,6.913326,6.913326,6.499994,6.63666,175778080,-0.08836839505426453,0.399920633420785,0.4882890284750495,65.36123008779478,74.10721909328832,116.65793524128,84.82502706577003,1.3752773123293904
1372080600,6.433327,6.857993,6.353327,6.765994,106905406,-0.08725323987205347,0.3792224786349827,0.4664757185070362,53.97083183013924,65.33992231430567,72.33213355635641,82.8194088052411,0.8733717687656204
1372167000,6.873327,6.94666,6.703327,6.826659,87762566.99999999,-0.08236159470251048,0.3635237251288981,0.44588531983140856,45.60133725975585,54.977799725896624,59.9125117873653,81.82362166931931,0.7322153501038462
1372253400,6.919993,7.057986,6.843993,7.047993,99152498.99999999,-0.06491810793223929,0.3647376849161095,0.42965579284834876,43.92822967413766,47.833466254677575,69.8826118884507,79.82314344191326,0.8754680519353861
1372339800,7.11666,7.349993,7.07546,7.283326,131262490.99999997,-0.03948044144136176,0.38030524104664654,0.4197856824880083,59.29388486434461,49.607817266079365,95.60275135250657,83.52685958846128,1.1445749525786495
1372426200,7.237993,7.295993,7.113994,7.157326,86256536.00000001,-0.033335106493918576,0.37811679937061005,0.4114519058645286,70.61808428424942,57.94673294091057,61.73661477827362,83.11339681478384,0.7427998029710198
1372685400,7.290659,7.851325,7.276659,7.811926,163554192.99999997,0.01028806601080784,0.4243119883780384,0.41402392236723057,81.71968752793951,70.54388555884452,127.76732527057177,88.65882373957335,1.441112343717483
1372771800,7.883659,8.125992,7.699992,7.854659,181054921,0.036043451152876105,0.45907823630832567,0.42303478515544957,90.02419522079649,80.78732234432847,142.2124664726939,93.77806630639452,1.5164789814289095
1372858200,7.866659,7.949992,7.617992,7.68266,72099972,0.035463668581778685,0.4673643708826729,0.4319007023008942,83.17861334617824,84.97416536497143,55.391957088552,90.3265762084103,0.613240968646329
1373031000,7.887993,8.018659,7.713326,8.005992,102412542,0.049937944607678975,0.4943231330604929,0.44438518845281394,79.8954773615821,84.36609530951894,81.99139919516641,88.34877066312166,0.9280423324485608
1373290200,8.091325,8.145319,7.921326,8.107325,117312356.99999999,0.058807771222686156,0.5178949024811716,0.4590871312584855,85.70442933351572,82.92617334709202,95.10894047150248,86.19387118614392,1.103430431452668
1373376600,8.309325,8.354659,8.127325,8.229992,129048234,0.06492731778900285,0.540246278494739,0.4753189607057362,85.21696953093044,83.60562540867609,106.20659334341279,89.58131716484955,1.185588655143003
1373463000,8.212658,8.216658,8.052658,8.151325,84000263.99999999,0.0560055973417482,0.5453259573829214,0.48932036004117324,78.88439606828626,83.26859831091082,68.47134519497999,90.43720050561103,0.7571148245652716
1373549400,8.325325,8.405992,8.156659,8.373992,112304466.99999999,0.05722677728016434,0.5608538316413787,0.5036270543612144,85.37540388746321,83.15892316222664,94.04367082222637,92.8533063989886,1.0128198388339862
1373635800,8.366658,8.662658,8.300658,8.659991,170237990,0.06865258329310009,0.5894427834775895,0.5207902001844894,88.65853987205935,84.30611327593628,147.425946125809,98.03562587631883,1.5037997137061245
1373895000,8.868658,8.883924,8.454659,8.483991,148865188,0.056235321611227684,0.5910843521985241,0.5348490305872964,71.7670921299272,81.9336786298166,126.2970915205308,104.49167355054456,1.2086809142686241
1373981400,8.418658,8.421326,7.153326,7.269993,485578565.00000006,-0.03684615868945029,0.48879133222548354,0.5256374909149338,52.55765621315665,70.99442940504774,353.01527685000457,127.01646870848784,2.7792874454744974
1374067800,7.101326,8.107992,6.96666,8.016659,390434549.99999994,-0.05039794762731631,0.4626400563807884,0.5130380040081047,48.10956878822117,57.47810571043502,312.998064916845,144.09502855290293,2.1721642173236475
1374154200,8.064659,8.181992,7.745325,7.935325,171110556,-0.06611781811966388,0.4303907313585249,0.4965085494781888,38.4544107030307,46.373878568136185,135.78178727907,152.13401157195472,0.8925143422964915
1374240600,7.899992,8.036659,7.767325,7.978658,88371658,-0.07426588596366568,0.4036761920236067,0.4779420779872724,27.440448419004145,38.001475970085345,70.5087236074964,150.9857440131877,0.4669892781489217
1374499800,7.992659,8.445324,7.991992,8.161991,147072282,-0.06813721950642498,0.3927705536042412,0.46090777311066616,38.54427775218788,34.81304562474091,120.04026420334621,153.4788763863721,0.7821288963645618
1374586200,8.266658,8.370658,8.121326,8.182659,116107151.00000001,-0.06360704917720261,0.38139896163916287,0.4450060108163655,51.01801152181299,39.000912564335,95.0065224094509,152.35886929297592,0.6235706713388618
1374672600,8.297992,8.299992,7.970659,8.113325,103070668,-0.06591500831487496,0.3626122504227718,0.42852725873764674,51.67331157564347,47.07853361654811,83.62458274511,153.8741930479889,0.5434607395083457
1374759000,8.026658,8.316658,8.012659,8.271326,79307254,-0.05772976525292217,0.35636505217149406,0.41409481742441623,57.584619096038026,53.42531406449816,65.5976151998804,151.02958748575432,0.4343361873120908
1374845400,8.542658,8.711991,8.440658,8.625991,144610689,-0.03071445545655438,0.37570174810372325,0.40641620356027763,67.21592479152332,58.82461848773494,124.74105018177991,148.7610978913514,0.8385327343636931
1375104600,8.621325,9.024658,8.549991,8.974658,145291195,0.0063742142990267925,0.41438397143406114,0.40800975713503435,75.12919726395285,66.64324705050473,130.393878553631,149.17077659466142,0.8741248221020362
1375191000,8.986658,9.165992,8.545324,8.782659,196954186,0.013313852419521877,0.4246520726594367,0.41133822023991484,76.17525260302318,72.84012488616645,172.9781454260574,131.16706345226672,1.3187620495064774
1375277400,8.837992,8.998325,8.763325,8.951991,95274650,0.024021829619583546,0.4413655072643943,0.41734367764481073,82.114709136656,77.80638633454402,85.28978093281499,108.39623505386369,0.7868334254453878
1375363800,8.999991,9.101324,8.842058,9.036658,79854049,0.03107252577499614,0.4561843348635559,0.4251118090885598,84.66607160599061,80.9853444485566,72.16137307282419,102.0341936332391,0.7072273568624213
1375450200,8.972658,9.216657,8.907324,9.199991,94047694,0.040410759652055483,0.47562525865362915,0.43521449900157366,84.51751366947816,83.76609813737493,86.52379383707542,103.63570065619702,0.834884053364111
1375709400,9.33399,9.659324,9.30999,9.645323,153009588.00000003,0.06859766528895006,0.5209615806127612,0.45236391532381115,84.51751366947816,84.56703298164898,147.58268983569243,106.38994321943164,1.3871864705416737
1375795800,9.64999,9.715324,9.406658,9.476657,138916548,0.0677806831515258,0.5370897692632184,0.4693090861116926,81.21159694261414,83.41554142719015,131.6464477020036,110.0539357486869,1.196199361762256
1375882200,9.459324,9.463324,8.823991,8.948658,273182433,0.02574117512936336,0.5014855550233968,0.4757443798940334,65.4624881202569,77.0638662441164,244.46161645249137,126.13763911942506,1.9380544788937988
1375968600,10.290323,10.591989,10.030657,10.23199,408701928,0.07560421044868793,0.5702496429548933,0.4946454325062054,63.16682476481176,69.94696994256093,418.183404027672,161.3962180022042,2.5910359561335
1376055000,10.159989,10.396656,10.083323,10.19999,134040539,0.09634234410673903,0.6150733626396292,0.5187310185328902,58.570764347638715,62.4000257442358,136.721215739461,162.5942345579723,0.8408737007874263
1376314200,9.961989,10.033323,9.469991,9.825324,223682863.00000003,0.07565069913209999,0.6132943924480152,0.5376436933159152,45.0819728495059,55.60652065398548,219.77566022226125,171.53241272483532,1.2812485799684727
1376400600,9.966657,9.989323,9.62999,9.695323,131233076,0.04551788723163863,0.5945410523554635,0.5490231651238249,39.048737251664235,47.56715814960296,127.2347060103548,166.95806878326508,0.7620758130325719
1376487000,9.514657,9.655984,9.203324,9.290657,175406305,-0.006585076504999399,0.5407918194925756,0.547376895997575,39.048737251664235,41.05981578427813,162.9639815392385,174.72548884390747,0.9326857954011722
1376573400,9.095331,9.573317,8.999991,9.311324,152833337,-0.04256841519890486,0.49416637699894395,0.5367347921978488,25.188543272009124,34.428672591779204,142.30807188081883,181.74015872470693,0.7830304148483862
1376659800,9.441991,9.59379,9.397991,9.466657,106621396.00000001,-0.05787088758646142,0.464396182714772,0.5222670703012334,17.104611638853413,27.113964054175597,100.93481847931722,183.1812611889311,0.5510106100602407
1376919000,9.561784,9.825324,9.52199,9.65999,120564735,-0.05685184205550864,0.4512022677318477,0.5080541097873563,21.388528652627567,21.227227854496707,116.46541344526501,180.06953354988838,0.6467802251123075
1377005400,9.909989,9.985323,9.79999,9.97199,96271731,-0.037953577783965464,0.4606121375573995,0.49856571534136496,32.73840566336626,23.743848651615753,96.002073881469,176.5050961678349,0.5439053940413295
1377091800,9.99999,10.020597,9.74999,9.857323,93994023,-0.03598203111196552,0.45358817645140803,0.48957020756337355,43.64179492813322,32.58957641470903,92.65294447804288,161.32422897039007,0.5743275208527336
1377178200,9.94799,10.498656,9.87599,10.473324,158886023.00000003,0.001988360272927703,0.4920556579045332,0.4900672976316055,60.52729146940233,45.63583068696729,166.40647979504524,136.14653654712737,1.2222601030871125
1377264600,10.466656,10.819989,10.333323,10.789256,193977852.99999997,0.04137742501148467,0.5417890788959614,0.5004116538844767,74.73849804478479,59.63586148077346,209.28767143473678,143.40318211665493,1.4594353371076971
1377523800,11.009988,11.533322,10.683323,10.947989,362566922.00000006,0.06946446640704251,0.5872422368932799,0.5177777704862374,83.94337252914346,73.0697206811102,396.9378673819859,161.11940283262737,2.463625487703237
1377610200,10.819989,11.253322,10.729996,11.133988,263502502.99999997,0.09057697825768951,0.6309989933083493,0.5404220150506598,88.41285873441504,82.36490976944778,293.3833706371964,177.73426929531155,1.650685440688593
1377696600,11.270655,11.433322,10.883322,11.096656,221100341,0.0917523314173444,0.6551124293223403,0.5633600979049959,95.48223807958034,89.27948978104628,245.34744255596956,185.97261539698465,1.3192665061586675
1377783000,10.947656,11.183322,10.833988,11.070656,141685926,0.08088390544511959,0.6644649797113953,0.5835810742662757,94.11394843124069,92.66968174841202,156.8556146787456,187.42736967677732,0.8368874564544475
1377869400,11.091322,11.280656,10.930656,11.266655,165425549.99999997,0.07701951965670994,0.6798554738371632,0.6028359541804532,92.71355017735124,94.1032455627241,186.37926000352496,195.97181382919808,0.9510513596917889
1378215000,11.559988,11.579988,11.093322,11.262655,180916710,0.06480869604271744,0.68384682423385,0.6190381281911326,90.95353996719227,92.59367952526141,203.760248846505,204.7012973693221,0.9954028209155935
1378301400,11.317989,11.441322,11.037322,11.374788,172134892,0.055270223072701796,0.6881259070320098,0.632855683959308,90.43219657172212,91.36642890542187,195.79979039028962,214.68106902020418,0.9120496338308358
1378387800,11.339989,11.433322,11.216655,11.328655,100398145,0.037680611828795896,0.6799564487453029,0.642275836916507,84.61525474444818,88.66699709445419,113.7375947344975,216.78953404584962,0.5246452290009661
1378474200,11.237989,11.313322,11.009988,11.131322,129294563.99999999,0.0062316670725510726,0.6500654207571959,0.6438337536846448,68.47407492313975,81.17384207977003,143.9219424733608,214.5410803136812,0.6708362904807418
1378733400,10.874656,10.966656,10.567322,10.713323,215167310.00000003,-0.04635202561206353,0.5858937216695654,0.632245747281629,49.87447317702921,67.65460094820573,230.51568910711302,216.6638820809188,1.0639322386968997
1378819800,10.763323,11.166656,10.708656,11.091322,134516908.99999997,-0.0585216663831597,0.5590936643026794,0.6176153306858391,41.5090371705454,53.28586175690479,149.19703521636978,191.8897988643572,0.7775141570805125
1378906200,11.093989,11.192989,10.808656,10.901322,87487242,-0.08083759620192166,0.5165683354334369,0.5974059316353586,28.534746300997803,39.97275221619082,95.37265959339241,172.0887277599768,0.554206314584502
1378992600,10.933322,11.117322,10.700655,10.995322,92399972,-0.09003472375532717,0.4848625269411997,0.5748972506965269,25.279600259274176,31.7744612436058,101.5967444930984,157.7136579536897,0.6441848208411397
1379079000,10.851322,11.091322,10.810656,11.035988,81148386,-0.09372555551282047,0.4577403063055012,0.5514658618183217,35.362255471457786,29.725534010576595,89.5552614115368,150.98362262696884,0.5931455336238591
1379338200,11.199989,11.389989,11.056656,11.105322,113889083.00000001,-0.09172852395450504,0.4368052068751904,0.5285337308296955,47.64993818746463,36.09726463939887,126.4774938999726,144.99344601661358,0.8722980063904447
1379424600,11.005322,11.227989,10.890722,11.081989,82510867,-0.09197586114841605,0.41356390439417545,0.5055397655425915,48.90753106848552,43.97324157580265,91.4384520474463,133.7612663367077,0.6835943958341034
1379511000,11.13799,11.163322,10.946656,11.081189,81594276,-0.09196932435999922,0.39057811009259247,0.4825474344525917,53.46944767067964,50.0089723088766,90.41615936741641,123.22290323442039,0.7337609891840308
1379597400,11.386655,12.031321,11.271989,11.861321,233918723,-0.041757134412913066,0.43035101643645035,0.4721081508493634,64.56876692974492,55.648581889636695,277.4585061413083,139.59499437510144,1.9875963846938383
1379683800,11.926654,12.388654,11.903988,12.225988,201025521,0.010871947578078967,0.4856980853219621,0.47482613774388316,74.48611171756131,64.17477543932863,245.77356074397477,149.78015620216286,1.6408953427198105
1379943000,12.298654,12.365321,11.807322,12.073988,122877722,0.02925972695643042,0.5114007964394212,0.48214106948299074,77.77342074871333,72.2760997986732,148.3624140895336,141.56482870040492,1.048017473347949
1380029400,11.942662,12.330655,11.843321,12.155321,94236544,0.040045881557267404,0.532198421429575,0.49215253987230756,82.91652406067873,78.3920188423178,114.54754422506242,138.09987960127418,0.829454338090571
1380115800,12.237321,12.419988,12.033321,12.349188,123789438,0.0525924412835892,0.5578930914767941,0.5053006501932049,89.59537173819085,83.42843884919431,152.8699042276344,143.84960406469838,1.0627064650027054
1380202200,12.446654,12.64532,12.374054,12.575987,99324009.00000001,0.06756645193759092,0.5897587151151935,0.5221922631776026,88.45595610298987,86.9892839672865,124.90974459718831,146.18090407510738,0.8544874269830073
1380288600,12.501321,12.751987,12.428654,12.726653,88858332.99999999,0.07826435161297685,0.6200227026938236,0.5417583510808468,87.55254624120754,88.53462469412943,113.08691702494488,148.5340696364482,0.7613533871504111
1380547800,12.599987,12.966654,12.533321,12.89132,134018218.99999999,0.08643639701311012,0.6498038473472345,0.5633674503341244,91.71538205610211,89.24129480009985,172.76717469590798,153.16303771604174,1.1279952217728375
1380634200,12.930654,12.948654,12.557987,12.866654,116421566,0.08031709798723963,0.6637638228181739,0.5834467248309343,92.54999597360933,90.605974756973,149.79560078601642,158.99875258989877,0.9421180880102891
1380720600,12.572654,12.788654,11.693321,12.063321,311631431,0.015685277166397116,0.6030533212889306,0.5873680441225335,74.80486595892086,86.35674799621079,375.9309985842351,187.55023651158064,2.0044282831977265
1380807000,11.669655,11.979321,11.199989,11.553988,357247797,-0.06350630865023899,0.5079851583097348,0.5714914669599738,55.94428159412182,74.43304784221736,412.7636759564436,201.08075349309416,2.052725926206654
1380893400,11.759988,12.078654,11.509988,12.065321,216209690.99999997,-0.08239105592877893,0.46850264704900013,0.5508937029777791,44.89947468932233,58.54954074745502,260.8639325225811,202.5897906709548,1.2876459946902004
1381152600,12.163989,12.448654,12.017321,12.204655,172283841.99999997,-0.0860389967313947,0.4433449570635357,0.5293839537949304,34.956737980112756,45.26683142118566,210.266485368451,208.78019779884653,1.0071189106307699
1381239000,12.29332,12.39532,11.547322,11.648655,206358491,-0.12412406251162772,0.37422887565539575,0.4983529381670235,21.878243998535464,33.911485555990204,240.37988679796047,221.36343205613633,1.0859060349995011
1381325400,11.648655,11.665989,10.766656,11.251989,229747429.00000003,-0.17134594149616167,0.28417051129682136,0.45551645279298303,23.617351762212373,26.81744458028689,258.51155438862816,231.92759707223573,1.1146217942667367
1381411800,11.539322,11.716655,11.312655,11.528654,133258783.00000001,-0.17845820560444003,0.23244369578743296,0.410901901391873,30.25742849165278,25.25100808413356,153.6294401668082,234.79956662919773,0.6543003565650709
1381498200,11.516655,11.952521,11.413322,11.913321,124666414.00000001,-0.15275852584704303,0.21995374408306922,0.37271226993011225,33.819173322628885,29.231317858831364,148.51910079008942,238.3427850057122,0.6231323544638868
1381757400,11.666655,12.166654,11.609988,11.981321,116544551.00000001,-0.1277009555950871,0.21308607543625335,0.34078703103134045,36.42765525907149,33.501419024451074,139.6357676331871,235.0296442994401,0.5941198100750381
1381843800,12.351988,12.585921,12.211987,12.262654,164678189,-0.09045393639543037,0.22771961053705247,0.31817354693248284,47.751538792459726,39.33278912472005,201.9391653053606,240.2440007513745,0.8405586182122604
1381930200,12.326654,12.486654,12.139321,12.237321,123080628.00000001,-0.0668839019127615,0.234568669541531,0.3014525714542925,60.55320040099214,48.24413148417447,150.6177153717588,217.71267243012684,0.6918187797272038
1382016600,12.235987,12.319988,12.065989,12.186788,100574635,-0.05457767982521727,0.2332304716727709,0.28780815149798816,66.39699674508222,58.23391197951136,122.568175492238,188.6931223837063,0.6495635555968826
1382103000,12.276654,12.397322,12.167988,12.226654,88962328.00000001,-0.044083063063820815,0.23270432266821217,0.276787385732033,69.3754386844475,65.44187861017396,108.77116034905121,173.48384516635332,0.6269814935491588
1382362200,12.218654,12.225988,11.399989,11.506656,172982167,-0.08366634165772624,0.17220445865987521,0.25587080031760145,58.02465248030209,64.59902930327728,199.04462898035518,172.36165952754374,1.154808032865032
1382448600,11.366655,11.851988,11.073989,11.435988,170920309.99999997,-0.11093303785480169,0.11720450299909935,0.22813754085390103,43.21190195512015,56.87066437328991,195.46426141162797,167.87009698891046,1.164378081133416
1382535000,11.260655,11.453989,10.676655,10.966656,199916269.00000003,-0.15423953984215366,0.035338116051208956,0.18957765589336262,28.671132582910833,43.302562339444364,219.24129509264645,163.9430710593123,1.337301379533924
1382621400,10.999989,11.633322,10.855022,11.543321,162385182.00000003,-0.13822465495036057,0.01679683720541192,0.1550214921557725,29.069024587163756,33.650686375064915,187.44642814694222,167.3247698573257,1.1202551081156356
1382707800,11.613989,11.633322,11.119989,11.310655,113931967.99999999,-0.1372023724649401,-0.016481473425402626,0.12072089903953746,23.98847773556172,27.242878301878775,128.864518351904,165.35931161350715,0.7793000411921035
1382967000,11.345322,11.366655,10.813323,10.857322,117626021.99999999,-0.15940049291160324,-0.07852971709996659,0.08087077581163665,27.847821534791684,26.96844128583906,127.71035964330838,164.16677081451925,0.7779306312091595
1383053400,10.850656,11.029709,10.19999,10.964656,211676266,-0.15884528582126084,-0.11768583146493938,0.04115945435632144,34.92148656697932,28.91926194577758,232.09574400544957,167.18242868452813,1.3882783366152214
1383139800,10.975322,11.178649,10.544656,10.614656,126026466.00000001,-0.1728817856359438,-0.17494277768860833,-0.002060992052664516,38.888353957533255,33.88588735310143,133.7727583485696,165.49793298220922,0.8083047077267724
1383226200,10.37799,10.829323,10.21999,10.662656,140106965,-0.16953480537657245,-0.21397949877338007,-0.04444469339680763,31.615045020619856,35.141628515044154,149.391237099904,168.18023914297584,0.8882805605532607
1383312600,10.866656,11.059989,10.693989,10.811323,107708851.99999999,-0.14865691393822353,-0.23026583581958704,-0.08160892188136351,33.01697155724799,34.50679017846704,116.44751889311958,168.94787499738268,0.6892511604240277
1383575400,10.999989,11.692648,10.947989,11.679988,196805806,-0.07159803108090006,-0.17110646073248859,-0.09950842965158853,48.10484117287698,37.57895258358162,229.8689452410328,172.03030662345043,1.3362119137773951
1383661800,11.999988,12.095321,11.423995,11.787322,337006852.00000006,-0.011788724598321684,-0.11424433539949064,-0.10245561080116895,60.48867322020961,47.203495316778195,397.2408280730345,192.20796328959108,2.066724090273667
1383748200,10.320656,10.715323,9.75699,10.077323,466076356,-0.0818774986343909,-0.20480248409415758,-0.12292498545976668,60.57932440125187,56.390946264779494,469.68019820749885,217.25185360107633,2.16191572325978
1383834600,9.612657,9.70999,9.174657,9.318124,334271493.99999994,-0.16884525350502017,-0.3339815523410419,-0.1651362988360217,57.09697874713119,59.388325456197556,311.4783230757255,229.65504309395465,1.356287756103383
1383921000,9.098658,9.373324,8.821325,9.196657,337168252.00000006,-0.22075003427644718,-0.4410738416815807,-0.22032380740513352,48.02050382245159,55.232268990278214,310.08207649335645,247.77679890809992,1.2514572706557787
1384180200,9.399991,9.694657,9.139991,9.646524,209964073.99999997,-0.21099275266770257,-0.48406474823976176,-0.2730719955720592,36.21994854665366,47.11247703874548,202.54234789787756,255.25999773355684,0.7934746912804311
1384266600,9.64599,9.646657,9.078658,9.186657,224777653.99999997,-0.22067458118952682,-0.5489152220589677,-0.3282406408694409,19.837646149768453,34.692699506291234,206.49552085626777,252.69997541863864,0.8171568695809105
1384353000,9.389324,9.491324,9.089491,9.246657,189874269.00000003,-0.2083532704491612,-0.5886822289308924,-0.3803289584817312,20.569348813801195,25.542314503407766,175.57022385687335,256.879721969469,0.683472492537735
1384439400,9.261324,9.359991,8.940724,9.173324,183055682.99999997,-0.19092084308082252,-0.6189800123327593,-0.4280591692519368,22.4014389401927,20.936144634587446,167.92290902002915,258.7328891614815,0.6490203451298546
1384525800,9.123324,9.196657,8.956658,9.029991,148502788,-0.1752307927237633,-0.6470976601566409,-0.47186686743287765,22.791873432715,21.920887062236293,134.0978839114908,260.49792566331865,0.5147752465591838
1384785000,9.017991,9.029991,7.973992,8.105325,347073977,-0.21091878918970242,-0.7355153539200057,-0.5245965647303032,14.592428708512937,19.928580360473543,281.31473826275254,265.6425049654906,1.058997460889393
1384871400,7.961992,8.599991,7.947992,8.405992,297242607,-0.19826011025602452,-0.7724217025503339,-0.5741615922943094,16.912306222648468,18.09886945462546,249.8618976501144,250.90461192319862,0.9958441805230611
1384957800,8.405325,8.496658,7.937325,8.073992,207743517,-0.19588571569915303,-0.8190187369182507,-0.6231330212190976,15.7936052676309,15.766113399597428,167.73194943098642,220.70978704554736,0.7599660698162514
